FilmID,Writer,Actors,Plot,Language,Country,Awards,Poster
tt0033373,"Charles Brackett, Billy Wilder, Thomas Monroe","Gary Cooper, Barbara Stanwyck, Oskar Homolka",A group of professors working on a new encyclopedia while living in a Manhattan mansion take in a mouthy nightclub singer who is wanted by the police to help bring down her mob boss lover.,English,United States,Nominated for 4 Oscars. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYTdkODY4ODktMzVmZi00NzNjLWI1ZDctNjgzYTMwMzRmZDYzXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0065446,"John Crawford, Edmund Penney, Gordon T. Dawson","Jason Robards, Stella Stevens, David Warner","A hobo accidentally stumbles onto a water spring, and creates a profitable way station in the middle of the desert.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTQwMjkwNjE0Ml5BMl5BanBnXkFtZTgwOTU5ODIyMTE@._V1_SX300.jpg
tt0034492,"Felix Salten, Perce Pearce, Larry Morey","Hardie Albright, Stan Alexander, Bobette Audrey",The story of a young deer growing up in the forest.,English,United States,Nominated for 3 Oscars. 6 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BY2JhMTJmYjYtNTVkYi00OWE3LWJlMjEtOWI4MTFkMjJhMmQ3XkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg
tt0045537,"Betty Comden, Adolph Green, Norman Corwin","Fred Astaire, Cyd Charisse, Oscar Levant",A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.,"English, French, German",United States,Nominated for 3 Oscars. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNGUxZmJkZTgtMmI1Ny00Mzg3LWFlY2QtMjNkM2QwZGVhYTQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0069765,Mark Harris,"Michael Moriarty, Robert De Niro, Vincent Gardenia",The story of the friendship between a worldly-wise star pitcher and a half-wit catcher as they cope with the catcher's terminal illness through a baseball season.,"English, Spanish",United States,Nominated for 1 Oscar. 2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BYzQ5ZTJkNzItYmY5OS00ZGU0LWIwNDgtYzU5YjI1YWJlMDM3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
tt0032234,"W.C. Fields, Richard Carroll","W.C. Fields, Cora Witherspoon, Una Merkel",Henpecked Egbert Sousé has comic adventures as a substitute film director and unlikely bank guard.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYWEzYjkyYTEtM2IyZS00Y2IxLTg3MTgtNTQ4MWM2YjJlYTg5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0092618,Charles Bukowski,"Mickey Rourke, Faye Dunaway, Alice Krige","Based on the life of successful poet Charles Bukowski and his exploits in Hollywood during the 60s, 70s, and 80s.",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BYTg3ZTcxMjgtYzIzYS00Y2M3LWI4OTktMzE3NGVhZTc5OTZmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
tt0072684,"Stanley Kubrick, William Makepeace Thackeray","Ryan O'Neal, Marisa Berenson, Patrick Magee",An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,"English, German, French","United Kingdom, United States",Won 4 Oscars. 19 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
tt0101410,"Joel Coen, Ethan Coen","John Turturro, John Goodman, Judy Davis",A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,English,"United Kingdom, United States",Nominated for 3 Oscars. 19 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
tt0058946,"Franco Solinas, Gillo Pontecorvo","Brahim Hadjadj, Jean Martin, Yacef Saadi","In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.","Arabic, French, English","Italy, Algeria",Nominated for 3 Oscars. 9 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BZWEzMGY4OTQtYTdmMy00M2QwLTliYTQtYWUzYzc3OTA5YzIwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0082053,Éric Rohmer,"Béatrice Romand, André Dussollier, Féodor Atkine","Sabine vows to give up married lovers, and is determined to find a good husband. Her best friend Clarisse introduces her to her cousin Edmond, a busy lawyer from Paris. Sabine pursues Edmond, with the encouragement of Clarisse, but E",French,France,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BMzA3MzM1ZDEtNTU0NC00ZTQ2LWE2MDQtZmJmMTJkZDg2NTYyXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
tt0159272,Jasmin Dizdar,"Thomas Goodridge, Faruk Pruti, Tony Peters","In London, during October 1993, England is playing Holland in the preliminaries of the World Cup. The Bosnian War is at its height, and refugees from the ex-Yugoslavia are arriving. Football rivals, and political adversaries from the",English,United Kingdom,4 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMjA4MjQ3MTI5MV5BMl5BanBnXkFtZTYwMTc4Mjk5._V1_SX300.jpg
tt0038348,"Jean Cocteau, Jeanne-Marie Leprince de Beaumont","Jean Marais, Josette Day, Mila Parély","A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her.",French,France,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BODMwNmZjZmEtZGE5MS00NGIyLTlhNzQtMDNkNzk4ODkxZmI2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
tt0101414,"Linda Woolverton, Brenda Chapman, Chris Sanders","Paige O'Hara, Robby Benson, Jesse Corti",A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"English, French",United States,Won 2 Oscars. 31 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0065651,"François Truffaut, Claude de Givray, Bernard Revon","Jean-Pierre Léaud, Claude Jade, Hiroko Berghauer","Antoine Doinel works dying flowers in the courtyard outside his apartment. He is married to Christine, who is pregnant. He has an affair with a Japanese woman, jeopardising his marriage.",French,"France, Italy",1 nomination,https://m.media-amazon.com/images/M/MV5BMDU1MzE3YTAtZGVhMC00MmVhLWEyZDgtYzA3MzBhZGQxZTY3XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg
tt0094721,"Michael McDowell, Larry Wilson, Warren Skaaren","Alec Baldwin, Geena Davis, Michael Keaton","The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",English,United States,Won 1 Oscar. 7 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BZDdmNjBlYTctNWU0MC00ODQxLWEzNDQtZGY1NmRhYjNmNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0247196,"Cunningham O'Keefe, Lázaro Gómez Carriles, Julian Schnabel","Javier Bardem, Johnny Depp, Olatz López Garmendia","The life of Cuban poet and novelist, Reinaldo Arenas.","English, Spanish, Russian, French","United States, Mexico",Nominated for 1 Oscar. 15 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMWI0Y2Q3ZWEtNTY5OS00OTMxLWI5ZDItMjU3YWVmNDVlZjllXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg
tt0110882,Milcho Manchevski,"Katrin Cartlidge, Rade Serbedzija, Grégoire Colin",Three interconnected stories of love under the threat of civil war in Macedonia and London.,"Macedonian, English, Albanian, French","Republic of Macedonia, France, United Kingdom",Nominated for 1 Oscar. 30 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTE4MWZmNmYtYmM4MS00YzcyLTllZGItNzhlNTk2ZWJlZDYyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0120601,Charlie Kaufman,"John Cusack, Cameron Diaz, Catherine Keener",A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,English,United States,Nominated for 3 Oscars. 48 wins & 79 nominations total,https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
tt0078841,"Jerzy Kosinski, Robert C. Jones","Peter Sellers, Shirley MacLaine, Melvyn Douglas","After the death of his employer forces him out of the only home he's ever known, a simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful tycoon and an insider in Washington politics.","English, Russian, Italian","West Germany, United States",Won 1 Oscar. 14 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BNjAzNzJjYzQtMGFmNS00ZjAzLTkwMjgtMWIzYzFkMzM4Njg3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0061395,"Joseph Kessel, Luis Buñuel, Jean-Claude Carrière","Catherine Deneuve, Jean Sorel, Michel Piccoli",A frigid young housewife decides to spend her midweek afternoons as a prostitute.,"French, Spanish","France, Italy",Nominated for 1 BAFTA Film Award7 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
tt0052618,"Lew Wallace, Karl Tunberg, Gore Vidal","Charlton Heston, Jack Hawkins, Stephen Boyd","After a Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, he regains his freedom and comes back for revenge.",English,United States,Won 11 Oscars. 29 wins & 16 nominations total,https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0080196,N/A,"Günter Lamprecht, Claus Holm, Hanna Schygulla","In late-1920s Berlin, Franz Biberkopf is released from prison and vows to go straight. However, he soon finds himself embroiled in the city's criminal underworld.",German,"West Germany, Italy",2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BYWM2MDU2N2UtZTU4MS00MTJhLWFjNTAtZGQzODkyZGY1OTBhXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg
tt0036868,"Robert E. Sherwood, MacKinlay Kantor","Myrna Loy, Dana Andrews, Fredric March","Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",English,United States,Won 8 Oscars. 21 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
tt0086960,"Daniel Petrie Jr., Danilo Bach","Eddie Murphy, Judge Reinhold, John Ashton",A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,English,United States,Nominated for 1 Oscar. 4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BN2MyZDE0YjAtNWFjYy00MWRlLTk3MTktMzY3ZDVhNTJkZTlmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
tt0040522,"Cesare Zavattini, Luigi Bartolini, Oreste Biancoli","Lamberto Maggiorani, Enzo Staiola, Lianella Carell","In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.","Italian, English, German",Italy,Won 1 Oscar. 20 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
tt0085244,"Lawrence Kasdan, Barbara Benedek","Tom Berenger, Glenn Close, Jeff Goldblum",A group of seven former college friends gather for a weekend reunion at a South Carolina vacation home after the funeral of another of their college friends.,English,United States,Nominated for 3 Oscars. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMTA4MjEyMTk5NzheQTJeQWpwZ15BbWU4MDY1NDA1MTAx._V1_SX300.jpg
tt0040160,"Jonathan Latimer, Kenneth Fearing, Harold Goldman","Ray Milland, Maureen O'Sullivan, Charles Laughton","A magazine tycoon commits a murder and pins it on an innocent man, who then tries to solve the murder himself.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BYjM0ODQ2N2ItNDRmMC00MjZkLWI1NmUtN2U5NTI4MGEzMmE5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0052216,"Agenore Incrocci, Furio Scarpelli, Suso Cecchi D'Amico","Vittorio Gassman, Marcello Mastroianni, Renato Salvatori",A motley quintet of inept small-time thieves attempt the burglary of a local pawnshop in this Italian farce.,Italian,Italy,Nominated for 1 Oscar. 4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOGZhMjNkN2QtMTZiOC00ODUwLThlZTYtNTY4MzY4MGNhMWUwXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg
tt0045555,"Sydney Boehm, William P. McGivern","Glenn Ford, Gloria Grahame, Jocelyn Brando",Tough cop Dave Bannion takes on a politically powerful crime syndicate.,English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMmY1YzRmZDgtMTU4NS00NTcwLWE3N2EtNDc0MTk1ODg2YTA2XkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg
tt0115678,"Stanley Tucci, Joseph Tropiano","Tony Shalhoub, Stanley Tucci, Marc Anthony","New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredible","English, Italian",United States,9 wins & 17 nominations,https://m.media-amazon.com/images/M/MV5BNTlhODIzNzEtNjE3ZC00NjBjLWE3ZTQtN2U1YjQ0ZGUxODc1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
tt0080437,Samuel Fuller,"Lee Marvin, Mark Hamill, Robert Carradine",A hardened sergeant and the four core members of his infantry unit try to survive World War II as they move from battle to battle throughout Europe.,"English, French, Italian, German",United States,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMGM3MmI0ZDUtYzE1ZS00YWE4LWEzY2UtNjhiZTBiZTEyMzY1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0044419,"Dudley Nichols, A.B. Guthrie Jr., Ray Buffum","Kirk Douglas, Dewey Martin, Elizabeth Threatt",The success of the journey focuses on keeping the Indian girl alive as well as themselves to complete trade with the Blackfeet.,"Algonquin, English, French",United States,Nominated for 2 Oscars. 3 nominations total,https://m.media-amazon.com/images/M/MV5BMDJmY2FmNDgtOGNiMS00YjM3LTk3YzQtNTQyMzg0MTAxZWJhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
tt0038355,"William Faulkner, Leigh Brackett, Jules Furthman","Humphrey Bogart, Lauren Bacall, John Ridgely","Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg
tt0056868,"Keith Waterhouse, Willis Hall","Tom Courtenay, Julie Christie, Wilfred Pickles","A lazy, irresponsible young clerk (Sir Tom Courtenay) in provincial Northern England lives in his own fantasy world and makes emotionally immature decisions as he alienates friends and family.",English,United Kingdom,Nominated for 6 BAFTA Film 7 nominations total,https://m.media-amazon.com/images/M/MV5BMjA2NzMzZWQtMTY4NC00MjQwLWE3ZmItNDcwOGU2Nzg4M2M2XkEyXkFqcGdeQXVyMzM5NzIwNjM@._V1_SX300.jpg
tt0094746,Neil Simon,"Matthew Broderick, Christopher Walken, Matt Mulhern","A group of young recruits go through boot camp during the Second World War in Biloxi, Mississippi. From the play by Neil Simon.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzI1ZWYwMmQtMDA1My00N2U3LWJlMGMtM2UxNTk2ZjhjMmMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
tt0056869,"Daphne Du Maurier, Evan Hunter","Rod Taylor, Tippi Hedren, Jessica Tandy",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,English,United States,Nominated for 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg
tt0086969,"William Wharton, Sandy Kroopf, Jack Behr","Matthew Modine, Nicolas Cage, John Harkins",After two friends return home from the Vietnam War one becomes mentally unstable and obsesses with becoming a bird.,English,United States,5 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNTVmZmQ3NzgtNDhlNi00NDY2LWFhN2YtMDRhOGY0M2U3ZTc4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0039192,"Rumer Godden, Michael Powell, Emeric Pressburger","Deborah Kerr, David Farrar, Flora Robson","A group of nuns struggle to establish a convent in the Himalayas, while isolation, extreme weather, altitude, and culture clashes all conspire to drive the well-intentioned missionaries mad.",English,United Kingdom,Won 2 Oscars. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOTcxYjE5MzQtMzg0OC00ZWViLTlhNTYtODUwOWViMjNhNDg3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0053146,"Marcel Camus, Jacques Viot, Vinicius de Moraes","Breno Mello, Marpessa Dawn, Lourdes de Oliveira","A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro.",Portuguese,"Brazil, France, Italy",Won 1 Oscar. 4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOWZjNmViZWUtZWQzYy00NzVlLWEwZGUtMTc2ZjBiZDE1N2YzXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
tt0101465,Brian Moore,"Lothaire Bluteau, Aden Young, Sandrine Holt","In the 17th century, a Jesuit missionary nicknamed Black Robe by the natives and his small party of companions try reaching the Huron tribe in Canada all while facing mistrust, Iroquois warring parties and harsh winter conditions.","English, Algonquin, Mohawk, Cree, Latin, French","Canada, Australia",10 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BOGUyNTVhOGMtYmNlNy00YTU0LWFhOGQtMTg2MjFkZTRkZjY4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
tt0071230,"Mel Brooks, Norman Steinberg, Andrew Bergman","Cleavon Little, Gene Wilder, Slim Pickens","In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.","English, Yiddish, German",United States,Nominated for 3 Oscars. 3 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
tt0280491,Paul Greengrass,"James Nesbitt, Tim Pigott-Smith, Nicholas Farrell","A dramatization of the Irish civil rights protest march and subsequent massacre by British troops on January 30, 1972.",English,"United Kingdom, Ireland",Won 1 BAFTA Film Award19 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMTIxMjYwNjY4Ml5BMl5BanBnXkFtZTYwNzMzNjY3._V1_SX300.jpg
tt0060176,"Michelangelo Antonioni, Julio Cortázar, Tonino Guerra","David Hemmings, Vanessa Redgrave, Sarah Miles",A fashion photographer unknowingly captures a death on film after following two lovers in a park.,English,"United Kingdom, Italy",Nominated for 2 Oscars. 8 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BYTE4YWU0NjAtMjNiYi00MTNiLTgwYzctZjk0YjY5NGVhNWQwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg
tt0077248,"Paul Schrader, Leonard Schrader, Sydney A. Glass","Richard Pryor, Harvey Keitel, Yaphet Kotto","When three workers try to steal from the local union, they instead discover corruption and decide to use this information for blackmail.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BOTFiMDQ4NzMtZjdhYi00ODliLWE0OTAtMmU1OTI0YTYyMTY4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
