"item","imdb","itemLabel","itemDescription","article"
"http://www.wikidata.org/entity/Q59725898","tt0190100","Two-Gun Betty","1918 film directed by Howard Hickman","https://en.wikipedia.org/wiki/Two-Gun_Betty"
"http://www.wikidata.org/entity/Q62565093","tt0030327","Little County Court","1938 film directed by Alwin Elling","https://en.wikipedia.org/wiki/Little_County_Court"
"http://www.wikidata.org/entity/Q62576257","tt0012160","Fifty Candles","1921 film directed by Irvin Willat","https://en.wikipedia.org/wiki/Fifty_Candles"
"http://www.wikidata.org/entity/Q63398563","tt0014326","The Old Fool","1923 film","https://en.wikipedia.org/wiki/The_Old_Fool"
"http://www.wikidata.org/entity/Q63568758","tt0011262","The Harvest Moon","1920 romantic drama film directed by J. Searle Dawley","https://en.wikipedia.org/wiki/The_Harvest_Moon"
"http://www.wikidata.org/entity/Q63919041","tt0013966","The Dancer of the Nile","1923 film directed by William P.S. Earle","https://en.wikipedia.org/wiki/The_Dancer_of_the_Nile"
"http://www.wikidata.org/entity/Q64991423","tt6007614","Crown and Anchor","2018 film directed by Andrew Rowe","https://en.wikipedia.org/wiki/Crown_and_Anchor_(film)"
"http://www.wikidata.org/entity/Q65046628","tt0015144","Modern Vices","1924 film","https://en.wikipedia.org/wiki/Modern_Vices_(film)"
"http://www.wikidata.org/entity/Q66588551","tt10292050","South Terminal","2019 film by Rabah Ameur-Zaïmeche","https://en.wikipedia.org/wiki/South_Terminal"
"http://www.wikidata.org/entity/Q66789529","tt9674226","A Dog Barking at the Moon","2019 film","https://en.wikipedia.org/wiki/A_Dog_Barking_at_the_Moon"
"http://www.wikidata.org/entity/Q67339932","tt0012444","A Man's Home","1921 film directed by Ralph Ince","https://en.wikipedia.org/wiki/A_Man%27s_Home"
"http://www.wikidata.org/entity/Q69416587","tt10287376","VHYes","2019 film directed by Jack Henry Robbins","https://en.wikipedia.org/wiki/VHYes"
"http://www.wikidata.org/entity/Q72871092","tt0012920","Barb Wire","1922 film directed by Francis J. Grandon","https://en.wikipedia.org/wiki/Barb_Wire_(1922_film)"
"http://www.wikidata.org/entity/Q84195189","tt10964468","Shakuntala Devi","2020 film by Anu Menon","https://en.wikipedia.org/wiki/Shakuntala_Devi_(film)"
"http://www.wikidata.org/entity/Q88540764","tt11873440","Heropanti 2","2022 film by Ahmed Khan","https://en.wikipedia.org/wiki/Heropanti_2"
"http://www.wikidata.org/entity/Q96384974","tt11468156","Kabadadaari","2021 film directed by Pradeep Krishnamoorthy","https://en.wikipedia.org/wiki/Kabadadaari"
"http://www.wikidata.org/entity/Q96413414","tt8269248","Vakeel Saab","2021 film directed by Venu Sriram","https://en.wikipedia.org/wiki/Vakeel_Saab"
"http://www.wikidata.org/entity/Q96419311","tt12422308","Sarkaru Vaari Paata","Indian film directed by Parasuram","https://en.wikipedia.org/wiki/Sarkaru_Vaari_Paata"
"http://www.wikidata.org/entity/Q102967304","tt13000980","The Sacrifice","2020 film by Guan Hu, Frant Gwo and Lu Yang","https://en.wikipedia.org/wiki/The_Sacrifice_(2020_film)"
"http://www.wikidata.org/entity/Q104599843","tt0045289","Vanished Melody","1952 film by Eduard von Borsody","https://en.wikipedia.org/wiki/Vanished_Melody"
"http://www.wikidata.org/entity/Q104999584","tt13841504","Sashi","2021 film directed by Srinivas Naidu Nadikatla","https://en.wikipedia.org/wiki/Sashi_(film)"
"http://www.wikidata.org/entity/Q105335580","tt13958318","Kutty Story","2021 film directed by Gautham Vasudev Menon, Vijay, Venkat Prabhu and Nalan Kumarasamy","https://en.wikipedia.org/wiki/Kutty_Story"
"http://www.wikidata.org/entity/Q105742453","tt13795296","Thank God","2022 film by Indra Kumar","https://en.wikipedia.org/wiki/Thank_God_(film)"
"http://www.wikidata.org/entity/Q106330123","tt14598754","Honsla Rakh","2021 film directed by Amarjit Singh Saron","https://en.wikipedia.org/wiki/Honsla_Rakh"
"http://www.wikidata.org/entity/Q106994134","tt12077850","Quota","film","https://en.wikipedia.org/wiki/Quota_(film)"
"http://www.wikidata.org/entity/Q108393376","tt14072358","Nootokka Jillala Andagadu","2021 film directed by Rachakonda Vidyasagar","https://en.wikipedia.org/wiki/Nootokka_Jillala_Andagadu"
"http://www.wikidata.org/entity/Q108760066","tt9010832","Ormayil Oru Shishiram","2019 Indian film","https://en.wikipedia.org/wiki/Ormayil_Oru_Shishiram"
"http://www.wikidata.org/entity/Q108803770","tt15029764","Raame Aandalum Raavane Aandalum","2021 Tamil film directed by Arisil Moorthy","https://en.wikipedia.org/wiki/Raame_Aandalum_Raavane_Aandalum"
"http://www.wikidata.org/entity/Q108864745","tt15175418","Udanpirappe","2021 film directed by Era. Saravanan","https://en.wikipedia.org/wiki/Udanpirappe"
"http://www.wikidata.org/entity/Q110868131","tt16254308","Too Cool to Kill","2022 Chinese film","https://en.wikipedia.org/wiki/Too_Cool_to_Kill"
"http://www.wikidata.org/entity/Q115812510","tt11802992","Given","2020 film by Hikaru Yamaguchi","https://en.wikipedia.org/wiki/Given_(film)"
"http://www.wikidata.org/entity/Q116678683","tt18163814","Stockholm Bloodbath","film","https://en.wikipedia.org/wiki/Stockholm_Bloodbath_(film)"
"http://www.wikidata.org/entity/Q117843164","tt0323472","The Threat","1966 Japanese crime film","https://en.wikipedia.org/wiki/The_Threat_(1966_film)"
"http://www.wikidata.org/entity/Q4353356","tt1286151","Glowing Stars","2009 Swedish film directed by Lisa Siwe","https://en.wikipedia.org/wiki/Glowing_Stars"
"http://www.wikidata.org/entity/Q6312875","tt2871776","Jungle Master","2013 film","https://en.wikipedia.org/wiki/Jungle_Master"
"http://www.wikidata.org/entity/Q10431609","tt0032265","Bashful Anton","1940 film by Emil A. Lingheim","https://en.wikipedia.org/wiki/Bashful_Anton"
"http://www.wikidata.org/entity/Q10453394","tt0031159","Circus","1939 film by George Schnéevoigt","https://en.wikipedia.org/wiki/Circus_(1939_film)"
"http://www.wikidata.org/entity/Q10670063","tt0028263","Shipwrecked Max","1936 Swedish-language film by Sigurd Wallén","https://en.wikipedia.org/wiki/Shipwrecked_Max"
"http://www.wikidata.org/entity/Q10673239","tt0040817","Sunshine","1948 film by Gösta Werner","https://en.wikipedia.org/wiki/Sunshine_(1948_film)"
"http://www.wikidata.org/entity/Q10684716","tt0041936","Sven Tusan","1949 film by Gösta Stevens","https://en.wikipedia.org/wiki/Sven_Tusan"
"http://www.wikidata.org/entity/Q15907647","tt2779050","Falling Flowers","2012 film by Huo Jianqi","https://en.wikipedia.org/wiki/Falling_Flowers"
"http://www.wikidata.org/entity/Q16845140","tt0791313","How Is Your Fish Today?","2006 film by Xiaolu Guo","https://en.wikipedia.org/wiki/How_Is_Your_Fish_Today%3F"
"http://www.wikidata.org/entity/Q17150909","tt6448284","Closed Doors Village","2014 film","https://en.wikipedia.org/wiki/Closed_Doors_Village"
"http://www.wikidata.org/entity/Q17500094","tt6448092","Armor Hero Atlas","2014 film","https://en.wikipedia.org/wiki/Armor_Hero_Atlas"
"http://www.wikidata.org/entity/Q18170703","tt14986934","You Are My Sassy Girl","2014 film by Li Zheng","https://en.wikipedia.org/wiki/You_Are_My_Sassy_Girl"
"http://www.wikidata.org/entity/Q18611383","tt6448346","The Haunted Cinema","2014 film by Yuan Jie","https://en.wikipedia.org/wiki/The_Haunted_Cinema"
"http://www.wikidata.org/entity/Q18740688","tt6447712","Brave Rabbit 2 Crazy Circus","2015 Chinese film","https://en.wikipedia.org/wiki/Brave_Rabbit_2:_Crazy_Circus"
"http://www.wikidata.org/entity/Q21646299","tt11379622","Deception Obsession","2015 film","https://en.wikipedia.org/wiki/Deception_Obsession"
"http://www.wikidata.org/entity/Q27536637","tt6450046","Armor Hero Captor King","2016 film","https://en.wikipedia.org/wiki/Armor_Hero_Captor_King"
"http://www.wikidata.org/entity/Q27964614","tt5187816","Super Express","2016 film","https://en.wikipedia.org/wiki/Super_Express_(film)"
"http://www.wikidata.org/entity/Q30340417","tt6402046","King of Prism: Pride the Hero","film","https://en.wikipedia.org/wiki/King_of_Prism:_Pride_the_Hero"
"http://www.wikidata.org/entity/Q39078995","tt1343341","The Savage Land","film","https://en.wikipedia.org/wiki/The_Savage_Land_(film)"
"http://www.wikidata.org/entity/Q55694951","tt0340628","Chunmiao","1975 film directed by Xie Jin","https://en.wikipedia.org/wiki/Chunmiao"
"http://www.wikidata.org/entity/Q61642198","tt9585788","Present.Perfect.","2019 Chinese documentary film","https://en.wikipedia.org/wiki/Present.Perfect._(2019_film)"
"http://www.wikidata.org/entity/Q65059362","tt9198974","A City Called Macau","2018 film","https://en.wikipedia.org/wiki/A_City_Called_Macau"
"http://www.wikidata.org/entity/Q104169981","tt10196440","Finding Yingying","film","https://en.wikipedia.org/wiki/Finding_Yingying"
"http://www.wikidata.org/entity/Q10418003","tt0058918","Q10418003","1965 film by Rolf Husberg",NA
"http://www.wikidata.org/entity/Q10453397","tt0012052","Q10453397","1921 film",NA
"http://www.wikidata.org/entity/Q10510516","tt0212979","Q10510516","1912 film",NA
"http://www.wikidata.org/entity/Q10518322","tt11846382","Harry Persson - Bud Gorman","1927 film",NA
"http://www.wikidata.org/entity/Q10539219","tt0037827","Q10539219","1945 film by Bengt Palm",NA
"http://www.wikidata.org/entity/Q10570514","tt0070344","Q10570514","1973 film by Bengt Forslund",NA
"http://www.wikidata.org/entity/Q10640583","tt0057430","Protest","1963 film by Ivo Grenz",NA
"http://www.wikidata.org/entity/Q10650921","tt0028263","Rendezvous in Paradise","1936 German-language film by Fritz Schulz",NA
"http://www.wikidata.org/entity/Q10666868","tt0038075","Sextetten Karlsson","1945 film directed by Elof Ahrle",NA
"http://www.wikidata.org/entity/Q11574373","tt2069804","Q11574373","1918 film directed by Eizō Tanaka",NA
"http://www.wikidata.org/entity/Q14955277","tt0239954","Q14955277","1924 film",NA
"http://www.wikidata.org/entity/Q14955491","tt0040528","Lappblod","1948 Swedish film by Ragnar Frisk",NA
"http://www.wikidata.org/entity/Q17001117","tt26250100","Enchanted Doll","2014 film",NA
"http://www.wikidata.org/entity/Q18244542","tt7510286","Q18244542","2005 film by Maj Wechselmann",NA
"http://www.wikidata.org/entity/Q28868424","tt10443710","Special Encounter","film",NA
"http://www.wikidata.org/entity/Q55444755","tt2504308","Crimes of Passion: Death of a Loved One","2013 film directed by Birger Larsen",NA
"http://www.wikidata.org/entity/Q55524073","tt0227083","Q55524073","1979 film",NA
"http://www.wikidata.org/entity/Q60968976","tt7400672","The Adventures of Halvdan Viking","film directed by Gustaf Åkerblom",NA
"http://www.wikidata.org/entity/Q65056112","tt6444184","Feng","1980 Chinese movie",NA
"http://www.wikidata.org/entity/Q74178029","tt0454777","American Widow","2009 film",NA
"http://www.wikidata.org/entity/Q76617756","tt10622950","The Fishpond","2019 film directed by Robert Andersson",NA
"http://www.wikidata.org/entity/Q100472321","tt7625514","Is the Order a Rabbit?? Dear My Sister","Japanese original video animation",NA
"http://www.wikidata.org/entity/Q103078651","tt11371224","Merry Christmas, Yiwu","2020 film by Mladen Kovačević",NA
"http://www.wikidata.org/entity/Q110907767","tt5165012","The Scientist Jiang Zhuying","1992 Chinese film",NA
"http://www.wikidata.org/entity/Q114826384","tt14620236","Hilma","2022 film by Lasse Hallström",NA
"http://www.wikidata.org/entity/Q116147037","tt22016156","The Abyss","2023 film directed by Richard Holm",NA
"http://www.wikidata.org/entity/Q120015381","tt17528660","Who are you, Mamma Moo?","2023 animated film directed by Christian Ryltenius",NA
"http://www.wikidata.org/entity/Q123689026","tt6450824","The Red Sun","1963 film directed by Xiaodan Tang",NA
"http://www.wikidata.org/entity/Q1053293","tt1650453","I Wish","2011 film by Hirokazu Koreeda","https://en.wikipedia.org/wiki/I_Wish_(film)"
"http://www.wikidata.org/entity/Q4696478","tt0109057","Ai City","manga directed by Kōichi Mashimo","https://en.wikipedia.org/wiki/Ai_City"
"http://www.wikidata.org/entity/Q24868108","tt0065543","Bloodstained Clan Honor","1970 film by Kinji Fukasaku","https://en.wikipedia.org/wiki/Bloodstained_Clan_Honor"
"http://www.wikidata.org/entity/Q37789259","tt7573426","Kirakira Pretty Cure a la Mode the Movie: Crisply! The Memory of Mille-feuille!","2017 film","https://en.wikipedia.org/wiki/Kirakira_Pretty_Cure_a_la_Mode_the_Movie:_Crisply!_The_Memory_of_Mille-feuille!"
"http://www.wikidata.org/entity/Q42577311","tt7472924","Kamen Rider Heisei Generations Final: Build & Ex-Aid with Legend Rider","2017 film","https://en.wikipedia.org/wiki/Kamen_Rider_Heisei_Generations_Final:_Build_%26_Ex-Aid_with_Legend_Rider"
"http://www.wikidata.org/entity/Q55391769","tt6340698","A Forest of Wool and Steel","2018 film","https://en.wikipedia.org/wiki/A_Forest_of_Wool_and_Steel"
"http://www.wikidata.org/entity/Q59726549","tt9552162","Kakegurui – Compulsive Gambler","2019 film by Tsutomu Hanabusa","https://en.wikipedia.org/wiki/Kakegurui_(film)"
"http://www.wikidata.org/entity/Q60174582","tt10037700","Pretty Cure Miracle Universe","film","https://en.wikipedia.org/wiki/Pretty_Cure_Miracle_Universe"
"http://www.wikidata.org/entity/Q63967614","tt10127562","Dragon Quest: Your Story","film","https://en.wikipedia.org/wiki/Dragon_Quest:_Your_Story"
"http://www.wikidata.org/entity/Q65172755","tt0031605","Sincerity","1939 film directed by Mikio Naruse","https://en.wikipedia.org/wiki/Sincerity_(1939_film)"
"http://www.wikidata.org/entity/Q11400744","tt0304285","Kewaishi","film directed by Mitsutoshi Tanaka",NA
"http://www.wikidata.org/entity/Q11491984","tt0043713","Koibito","1951 film by Kon Ichikawa",NA
"http://www.wikidata.org/entity/Q17213759","tt0042505","Ginza Sanshiro","1950 film directed by Kon Ichikawa",NA
"http://www.wikidata.org/entity/Q17989817","tt0213129","Dancing Girl","1957 film directed by Hiroshi Shimizu",NA
"http://www.wikidata.org/entity/Q22124114","tt0134663","The Passage to Japan","1991 film directed by Shinichiro Sawai",NA
"http://www.wikidata.org/entity/Q30887729","tt0326724","Aiyoku","1966 film by Junya Satō",NA
"http://www.wikidata.org/entity/Q48755495","tt7702896","Saraba Seishun, Saredo Seishun","2018 Japanese movie produced by Happy Science Publishing",NA
"http://www.wikidata.org/entity/Q60987528","tt7019806","Life in Overtime","film",NA
"http://www.wikidata.org/entity/Q71271003","tt10403962","Special Actors","2019 Japanese film",NA
"http://www.wikidata.org/entity/Q86729085","tt11276530","Black School Rules","2019 Japanese film",NA
"http://www.wikidata.org/entity/Q110192938","tt11096624","Shijin-sō no Satsujin","2019 film by Hisashi Kimura",NA
"http://www.wikidata.org/entity/Q112420566","tt5659164","Road To High & Low","film",NA
"http://www.wikidata.org/entity/Q116392386","tt15327548","Alivehoon","2022 Japanese movie",NA
"http://www.wikidata.org/entity/Q117599108","tt0200082","Samurai Nippon","1957 film",NA
"http://www.wikidata.org/entity/Q120335098","tt2321248","Q120335098","1965 film directed by Noboru Nakamura",NA
"http://www.wikidata.org/entity/Q120335229","tt0050962","Downtown","1957 film directed by Yasuki Chiba",NA
"http://www.wikidata.org/entity/Q120335267","tt0033653","Q120335267","1941 film directed by Kenji Mizoguchi",NA
"http://www.wikidata.org/entity/Q120335272","tt1436442","Okumura Ioko","1940 Japanese film",NA
"http://www.wikidata.org/entity/Q115516478","tt0238715","The Citadel of Warsaw","1930 film","https://en.wikipedia.org/wiki/The_Citadel_of_Warsaw_(1930_film)"
"http://www.wikidata.org/entity/Q115802689","tt15302382","Aattral","2022 Indian film","https://en.wikipedia.org/wiki/Aattral"
"http://www.wikidata.org/entity/Q116873327","tt21379318","Aagantuk","film directed by Naitik Raval","https://en.wikipedia.org/wiki/Aagantuk"
"http://www.wikidata.org/entity/Q117842587","tt16211122","Ayothi","2023 Indian film","https://en.wikipedia.org/wiki/Ayothi"
"http://www.wikidata.org/entity/Q117843093","tt22297570","4 Years","2022 Indian Malayalam-language film directed by Ranjith Sankar","https://en.wikipedia.org/wiki/4_Years_(film)"
"http://www.wikidata.org/entity/Q117843187","tt13070898","Adhu Vera Idhu Vera","2014 film","https://en.wikipedia.org/wiki/Adhu_Vera_Idhu_Vera"
"http://www.wikidata.org/entity/Q121329980","tt21407458","Akorik","Indian independent film","https://en.wikipedia.org/wiki/Akorik"
"http://www.wikidata.org/entity/Q122363696","tt12700092","Article 21","2023 Indian film","https://en.wikipedia.org/wiki/Article_21_(film)"
"http://www.wikidata.org/entity/Q123557963","tt14053010","Asalem Jarigindi","Film","https://en.wikipedia.org/wiki/Asalem_Jarigindi"
"http://www.wikidata.org/entity/Q113331345","tt1575510","Anaganaga Oka Ammai","1999 Indian film","https://en.wikipedia.org/wiki/Anaganaga_Oka_Ammai"
"http://www.wikidata.org/entity/Q4661342","tt0075618","Aakhri Goli","1977 film by Shibu Mitra","https://en.wikipedia.org/wiki/Aakhri_Goli"
"http://www.wikidata.org/entity/Q4661387","tt0233180","Aalemane","1981 film by Mohan Kumar","https://en.wikipedia.org/wiki/Aalemane"
"http://www.wikidata.org/entity/Q4661555","tt23558440","Aandavan","2008 Malayalam-language film from India directed by Akbar Jose","https://en.wikipedia.org/wiki/Aandavan_(2008_film)"
"http://www.wikidata.org/entity/Q4673447","tt0086848","Achamillai Achamillai","1984 Tamil film directed by K. Balachander","https://en.wikipedia.org/wiki/Achamillai_Achamillai"
